index,choice_index,choice,official_q,selected_q,local_gain
873,0,official_fusion,0.4954061806201935,0.4954061806201935,0.0
874,3,cam28_2,0.45822209119796753,0.6017491817474365,0.143527090549469
875,0,official_fusion,0.890687882900238,0.890687882900238,0.0
876,0,official_fusion,1.0,1.0,0.0
877,0,official_fusion,0.4780871272087097,0.4780871272087097,0.0
878,1,cam56,0.2112434208393097,0.2674793303012848,0.0562359094619751
879,2,cam28_1,0.3398537039756775,0.3398604989051819,6.794929504394531e-06
880,0,official_fusion,0.8387532830238342,0.8387532830238342,0.0
881,3,cam28_2,0.7525396347045898,0.7727779746055603,0.02023833990097046
882,3,cam28_2,0.32723551988601685,0.3833605945110321,0.05612507462501526
883,3,cam28_2,0.741025447845459,0.7446613311767578,0.003635883331298828
884,0,official_fusion,1.0,1.0,0.0
885,3,cam28_2,0.17493154108524323,0.17967267334461212,0.0047411322593688965
886,0,official_fusion,0.6361903548240662,0.6361903548240662,0.0
887,0,official_fusion,0.6672552824020386,0.6672552824020386,0.0
888,1,cam56,0.5077409744262695,0.6727695465087891,0.16502857208251953
889,2,cam28_1,0.7480313777923584,0.7644031047821045,0.016371726989746094
890,4,camdeep,0.805952787399292,0.8489852547645569,0.04303246736526489
891,0,official_fusion,1.0,1.0,0.0
892,0,official_fusion,0.7259646058082581,0.7259646058082581,0.0
893,2,cam28_1,0.7961668372154236,0.807854413986206,0.01168757677078247
894,0,official_fusion,1.0,1.0,0.0
895,0,official_fusion,0.16368383169174194,0.16368383169174194,0.0
896,0,official_fusion,0.19401705265045166,0.19401705265045166,0.0
897,3,cam28_2,0.18907320499420166,0.2141687572002411,0.02509555220603943
898,2,cam28_1,0.649988055229187,0.6823746562004089,0.032386600971221924
899,0,official_fusion,1.0,1.0,0.0
900,4,camdeep,0.9547592401504517,0.954778254032135,1.901388168334961e-05
901,0,official_fusion,0.4073043167591095,0.4073043167591095,0.0
902,0,official_fusion,0.29412469267845154,0.29412469267845154,0.0
903,2,cam28_1,0.48463982343673706,0.490605890750885,0.005966067314147949
904,0,official_fusion,1.0,1.0,0.0
905,4,camdeep,0.31584158539772034,0.3665609359741211,0.05071935057640076
906,3,cam28_2,0.5540497303009033,0.5540608167648315,1.1086463928222656e-05
907,0,official_fusion,0.35104432702064514,0.35104432702064514,0.0
908,0,official_fusion,0.48427534103393555,0.48427534103393555,0.0
909,1,cam56,0.51877361536026,0.5590803027153015,0.040306687355041504
910,0,official_fusion,0.42412707209587097,0.42412707209587097,0.0
911,3,cam28_2,0.46615639328956604,0.4942995011806488,0.028143107891082764
912,4,camdeep,0.48048868775367737,0.6095519661903381,0.12906327843666077
913,0,official_fusion,1.0,1.0,0.0
914,4,camdeep,0.40118780732154846,0.4950798749923706,0.09389206767082214
915,4,camdeep,0.48618319630622864,0.5167447924613953,0.030561596155166626
916,3,cam28_2,0.2314453125,0.34064775705337524,0.10920244455337524
917,3,cam28_2,0.8106457591056824,0.8898541927337646,0.07920843362808228
918,0,official_fusion,0.5350943207740784,0.5350943207740784,0.0
919,0,official_fusion,0.506255030632019,0.506255030632019,0.0
920,0,official_fusion,0.8461698889732361,0.8461698889732361,0.0
921,0,official_fusion,0.2938390076160431,0.2938390076160431,0.0
922,1,cam56,0.4379076659679413,0.44911256432533264,0.011204898357391357
923,3,cam28_2,0.26010313630104065,0.28179073333740234,0.021687597036361694
924,0,official_fusion,0.4919782280921936,0.4919782280921936,0.0
925,2,cam28_1,0.3962046802043915,0.40183112025260925,0.0056264400482177734
926,0,official_fusion,1.0,1.0,0.0
927,3,cam28_2,0.4585382640361786,0.46184954047203064,0.0033112764358520508
928,3,cam28_2,0.7993277311325073,0.819346010684967,0.020018279552459717
929,0,official_fusion,1.0,1.0,0.0
930,4,camdeep,0.5696582198143005,0.625447690486908,0.05578947067260742
931,0,official_fusion,0.4577387571334839,0.4577387571334839,0.0
932,4,camdeep,0.3677455484867096,0.3714636266231537,0.003718078136444092
933,4,camdeep,0.35984882712364197,0.3692208230495453,0.00937199592590332
934,1,cam56,0.29657498002052307,0.40460658073425293,0.10803160071372986
935,0,official_fusion,1.0,1.0,0.0
936,2,cam28_1,0.8312637209892273,0.8786008358001709,0.047337114810943604
937,1,cam56,0.48524489998817444,0.5017677545547485,0.016522854566574097
938,1,cam56,0.24857169389724731,0.31341150403022766,0.06483981013298035
939,0,official_fusion,0.4670758843421936,0.4670758843421936,0.0
940,0,official_fusion,1.0,1.0,0.0
941,0,official_fusion,0.08058633655309677,0.08058633655309677,0.0
942,0,official_fusion,1.0,1.0,0.0
943,1,cam56,0.25527462363243103,0.3462316691875458,0.09095704555511475
944,0,official_fusion,1.0,1.0,0.0
945,0,official_fusion,1.0,1.0,0.0
946,0,official_fusion,0.49418047070503235,0.49418047070503235,0.0
947,0,official_fusion,0.4840362071990967,0.4840362071990967,0.0
948,4,camdeep,0.2655719518661499,0.26827365159988403,0.002701699733734131
949,3,cam28_2,0.43647781014442444,0.4741279184818268,0.037650108337402344
950,4,camdeep,0.28177547454833984,0.29311254620552063,0.011337071657180786
951,0,official_fusion,0.32523515820503235,0.32523515820503235,0.0
952,3,cam28_2,0.08473510295152664,0.09047174453735352,0.005736641585826874
953,0,official_fusion,0.4945491850376129,0.4945491850376129,0.0
954,0,official_fusion,0.31931599974632263,0.31931599974632263,0.0
955,0,official_fusion,0.9996811151504517,0.9996811151504517,0.0
956,0,official_fusion,0.36978834867477417,0.36978834867477417,0.0
957,0,official_fusion,1.0,1.0,0.0
958,0,official_fusion,0.46997568011283875,0.46997568011283875,0.0
959,1,cam56,0.22895899415016174,0.3434769809246063,0.11451798677444458
960,1,cam56,0.4395483136177063,0.46171891689300537,0.022170603275299072
961,0,official_fusion,0.47519731521606445,0.47519731521606445,0.0
962,0,official_fusion,0.34066087007522583,0.34066087007522583,0.0
963,1,cam56,0.43455037474632263,0.4725137948989868,0.037963420152664185
964,0,official_fusion,1.0,1.0,0.0
965,0,official_fusion,1.0,1.0,0.0
966,0,official_fusion,1.0,1.0,0.0
967,3,cam28_2,0.6565969586372375,0.6934505105018616,0.03685355186462402
968,0,official_fusion,1.0,1.0,0.0
969,0,official_fusion,1.0,1.0,0.0
970,0,official_fusion,1.0,1.0,0.0
971,0,official_fusion,0.9821428656578064,0.9821428656578064,0.0
972,0,official_fusion,1.0,1.0,0.0
973,0,official_fusion,1.0,1.0,0.0
974,1,cam56,0.4223274886608124,0.4432651400566101,0.02093765139579773
975,2,cam28_1,0.35433560609817505,0.36311113834381104,0.008775532245635986
976,1,cam56,0.4406108856201172,0.5543701648712158,0.11375927925109863
977,1,cam56,0.19333933293819427,0.23698976635932922,0.04365043342113495
978,4,camdeep,0.24485810101032257,0.31739720702171326,0.07253910601139069
979,0,official_fusion,0.752044677734375,0.752044677734375,0.0
980,2,cam28_1,0.7466108798980713,0.7845535278320312,0.03794264793395996
981,0,official_fusion,1.0,1.0,0.0
982,0,official_fusion,0.6677430272102356,0.6677430272102356,0.0
983,1,cam56,0.5198456645011902,0.5410577654838562,0.021212100982666016
984,0,official_fusion,0.3206712305545807,0.3206712305545807,0.0
985,2,cam28_1,0.3859347999095917,0.38964155316352844,0.0037067532539367676
986,1,cam56,0.7117690443992615,0.8919645547866821,0.18019551038742065
987,2,cam28_1,0.3247818648815155,0.33489319682121277,0.010111331939697266
988,0,official_fusion,1.0,1.0,0.0
989,0,official_fusion,1.0,1.0,0.0
990,4,camdeep,0.5152572989463806,0.553094744682312,0.037837445735931396
991,0,official_fusion,0.4310128390789032,0.4310128390789032,0.0
992,0,official_fusion,0.39763563871383667,0.39763563871383667,0.0
993,1,cam56,0.3883230984210968,0.4002152383327484,0.011892139911651611
994,1,cam56,0.25484296679496765,0.27567246556282043,0.020829498767852783
995,0,official_fusion,0.22177933156490326,0.22177933156490326,0.0
996,0,official_fusion,0.30424240231513977,0.30424240231513977,0.0
997,0,official_fusion,1.0,1.0,0.0
998,3,cam28_2,0.3032534420490265,0.3197903335094452,0.0165368914604187
999,0,official_fusion,1.0,1.0,0.0
1000,1,cam56,0.38987040519714355,0.42554184794425964,0.03567144274711609
1001,1,cam56,0.4145962595939636,0.4563697278499603,0.041773468255996704
1002,0,official_fusion,1.0,1.0,0.0
1003,0,official_fusion,1.0,1.0,0.0
1004,0,official_fusion,0.3110451102256775,0.3110451102256775,0.0
1005,1,cam56,0.46581172943115234,0.5133635401725769,0.04755181074142456
1006,2,cam28_1,0.46682432293891907,0.4748823046684265,0.008057981729507446
1007,2,cam28_1,0.4035281538963318,0.42278075218200684,0.01925259828567505
1008,4,camdeep,0.5546732544898987,0.5836709141731262,0.02899765968322754
1009,4,camdeep,0.6325331330299377,0.6331642270088196,0.0006310939788818359
1010,0,official_fusion,0.9816246628761292,0.9816246628761292,0.0
1011,0,official_fusion,0.3408701419830322,0.3408701419830322,0.0
1012,3,cam28_2,0.7432897686958313,0.7803776860237122,0.03708791732788086
1013,0,official_fusion,0.38994738459587097,0.38994738459587097,0.0
1014,1,cam56,0.22708067297935486,0.23081018030643463,0.003729507327079773
1015,0,official_fusion,0.35654497146606445,0.35654497146606445,0.0
1016,0,official_fusion,0.10938828438520432,0.10938828438520432,0.0
1017,3,cam28_2,0.5274509191513062,0.6163550615310669,0.08890414237976074
1018,0,official_fusion,1.0,1.0,0.0
1019,0,official_fusion,0.3066936135292053,0.3066936135292053,0.0
1020,2,cam28_1,0.6174266338348389,0.6463050246238708,0.028878390789031982
1021,3,cam28_2,0.48986566066741943,0.4978882074356079,0.008022546768188477
1022,0,official_fusion,1.0,1.0,0.0
1023,1,cam56,0.4904436469078064,0.49175071716308594,0.001307070255279541
1024,2,cam28_1,0.3174160420894623,0.3527182936668396,0.03530225157737732
1025,4,camdeep,0.6685691475868225,0.6709802746772766,0.0024111270904541016
1026,4,camdeep,0.4431111812591553,0.5023880004882812,0.05927681922912598
1027,4,camdeep,0.10162432491779327,0.21162272989749908,0.10999840497970581
1028,0,official_fusion,1.0,1.0,0.0
1029,0,official_fusion,1.0,1.0,0.0
1030,0,official_fusion,1.0,1.0,0.0
1031,2,cam28_1,0.5963222980499268,0.6406339406967163,0.04431164264678955
1032,0,official_fusion,1.0,1.0,0.0
1033,0,official_fusion,0.0857282355427742,0.0857282355427742,0.0
1034,2,cam28_1,0.7227941751480103,0.7408146262168884,0.018020451068878174
1035,4,camdeep,0.34773558378219604,0.36372342705726624,0.01598784327507019
1036,4,camdeep,0.6303810477256775,0.6311861276626587,0.0008050799369812012
1037,2,cam28_1,0.20997443795204163,0.2152082324028015,0.005233794450759888
1038,0,official_fusion,1.0,1.0,0.0
1039,0,official_fusion,1.0,1.0,0.0
1040,1,cam56,0.28554487228393555,0.5256748795509338,0.2401300072669983
1041,0,official_fusion,0.8849625587463379,0.8849625587463379,0.0
1042,1,cam56,0.3312104642391205,0.3960140645503998,0.0648036003112793
1043,0,official_fusion,0.48056817054748535,0.48056817054748535,0.0
1044,2,cam28_1,0.5819787979125977,0.5822806358337402,0.0003018379211425781
1045,2,cam28_1,0.37852057814598083,0.37943780422210693,0.0009172260761260986
1046,0,official_fusion,1.0,1.0,0.0
1047,2,cam28_1,0.562118649482727,0.572952389717102,0.010833740234375
1048,2,cam28_1,0.5986268520355225,0.618374764919281,0.019747912883758545
1049,0,official_fusion,1.0,1.0,0.0
1050,0,official_fusion,0.44631895422935486,0.44631895422935486,0.0
1051,0,official_fusion,1.0,1.0,0.0
1052,0,official_fusion,0.07057158648967743,0.07057158648967743,0.0
1053,4,camdeep,0.5632658004760742,0.5758292078971863,0.01256340742111206
1054,2,cam28_1,0.8398445248603821,0.8688181638717651,0.028973639011383057
1055,1,cam56,0.17870429158210754,0.19844834506511688,0.01974405348300934
1056,0,official_fusion,0.23787268996238708,0.23787268996238708,0.0
1057,0,official_fusion,0.40970781445503235,0.40970781445503235,0.0
1058,1,cam56,0.3862404227256775,0.5129892230033875,0.12674880027770996
1059,4,camdeep,0.39189353585243225,0.42374303936958313,0.03184950351715088
1060,0,official_fusion,0.47036856412887573,0.47036856412887573,0.0
1061,4,camdeep,0.31481418013572693,0.319712370634079,0.004898190498352051
1062,4,camdeep,0.5856680274009705,0.6371243000030518,0.0514562726020813
1063,0,official_fusion,0.44916680455207825,0.44916680455207825,0.0
1064,2,cam28_1,0.9090202450752258,0.9196228981018066,0.01060265302658081
1065,4,camdeep,0.2626288831233978,0.2865884006023407,0.02395951747894287
1066,0,official_fusion,0.7108913660049438,0.7108913660049438,0.0
1067,0,official_fusion,1.0,1.0,0.0
1068,1,cam56,0.34297049045562744,0.39660024642944336,0.05362975597381592
1069,2,cam28_1,0.28678053617477417,0.28680339455604553,2.2858381271362305e-05
1070,1,cam56,0.35327011346817017,0.3766251802444458,0.023355066776275635
1071,0,official_fusion,1.0,1.0,0.0
1072,1,cam56,0.47330397367477417,0.4733228385448456,1.8864870071411133e-05
1073,0,official_fusion,1.0,1.0,0.0
1074,2,cam28_1,0.1106213927268982,0.11782775074243546,0.007206358015537262
1075,0,official_fusion,0.4457908272743225,0.4457908272743225,0.0
1076,2,cam28_1,0.6516146659851074,0.6546280384063721,0.0030133724212646484
1077,2,cam28_1,0.4048224091529846,0.40806683897972107,0.00324442982673645
1078,1,cam56,0.35951924324035645,0.4060799777507782,0.04656073451042175
1079,1,cam56,0.4122720956802368,0.4431823492050171,0.030910253524780273
1080,1,cam56,0.43953409790992737,0.470919132232666,0.03138503432273865
1081,2,cam28_1,0.5782175660133362,0.5930743217468262,0.01485675573348999
1082,4,camdeep,0.16468696296215057,0.17249777913093567,0.007810816168785095
1083,4,camdeep,0.20567171275615692,0.26787611842155457,0.062204405665397644
1084,3,cam28_2,0.6162282824516296,0.7401140332221985,0.12388575077056885
1085,2,cam28_1,0.8230428695678711,0.8557278513908386,0.03268498182296753
1086,1,cam56,0.2925170063972473,0.31464383006095886,0.022126823663711548
1087,1,cam56,0.3319447934627533,0.3908410668373108,0.058896273374557495
1088,0,official_fusion,1.0,1.0,0.0
1089,2,cam28_1,0.507241427898407,0.5193991661071777,0.012157738208770752
1090,1,cam56,0.281660795211792,0.32898253202438354,0.04732173681259155
1091,0,official_fusion,0.3341936469078064,0.3341936469078064,0.0
1092,2,cam28_1,0.6224543452262878,0.6313782930374146,0.008923947811126709
1093,3,cam28_2,0.3437933921813965,0.37164580821990967,0.027852416038513184
1094,3,cam28_2,0.24877960979938507,0.2837486267089844,0.034969016909599304
1095,0,official_fusion,1.0,1.0,0.0
1096,0,official_fusion,0.4999202787876129,0.4999202787876129,0.0
1097,2,cam28_1,0.011495454236865044,0.013309982605278492,0.0018145283684134483
1098,0,official_fusion,0.4934231638908386,0.4934231638908386,0.0
1099,0,official_fusion,0.4944993555545807,0.4944993555545807,0.0
1100,0,official_fusion,0.4573102593421936,0.4573102593421936,0.0
1101,2,cam28_1,0.4014095067977905,0.4087808132171631,0.007371306419372559
1102,2,cam28_1,0.4455236792564392,0.45258060097694397,0.007056921720504761
1103,0,official_fusion,1.0,1.0,0.0
1104,0,official_fusion,1.0,1.0,0.0
1105,1,cam56,0.13242386281490326,0.13360092043876648,0.0011770576238632202
1106,0,official_fusion,1.0,1.0,0.0
1107,0,official_fusion,0.9999203085899353,0.9999203085899353,0.0
1108,0,official_fusion,1.0,1.0,0.0
1109,3,cam28_2,0.4733593165874481,0.4757678508758545,0.002408534288406372
1110,0,official_fusion,0.4986049234867096,0.4986049234867096,0.0
1111,2,cam28_1,0.8931760191917419,0.8932472467422485,7.12275505065918e-05
1112,0,official_fusion,0.32167768478393555,0.32167768478393555,0.0
1113,0,official_fusion,0.4001116156578064,0.4001116156578064,0.0
1114,2,cam28_1,0.3189373314380646,0.3239365220069885,0.00499919056892395
1115,4,camdeep,0.15421715378761292,0.17573153972625732,0.02151438593864441
1116,0,official_fusion,1.0,1.0,0.0
1117,1,cam56,0.7162021398544312,0.8412889838218689,0.12508684396743774
1118,1,cam56,0.09608843177556992,0.09635791927576065,0.00026948750019073486
1119,1,cam56,0.5830584168434143,0.7138606905937195,0.13080227375030518
1120,0,official_fusion,1.0,1.0,0.0
1121,0,official_fusion,0.28664103150367737,0.28664103150367737,0.0
1122,0,official_fusion,0.4958346486091614,0.4958346486091614,0.0
1123,0,official_fusion,0.4868064522743225,0.4868064522743225,0.0
1124,0,official_fusion,1.0,1.0,0.0
1125,0,official_fusion,1.0,1.0,0.0
1126,1,cam56,0.10214046388864517,0.2778220772743225,0.17568162083625793
1127,4,camdeep,0.33138373494148254,0.4014589786529541,0.07007524371147156
1128,0,official_fusion,0.4442462623119354,0.4442462623119354,0.0
1129,0,official_fusion,0.4639967381954193,0.4639967381954193,0.0
1130,1,cam56,0.06699810922145844,0.07865671068429947,0.011658601462841034
1131,0,official_fusion,0.09031210094690323,0.09031210094690323,0.0
1132,4,camdeep,0.08615825325250626,0.17354343831539154,0.08738518506288528
1133,0,official_fusion,0.287992924451828,0.287992924451828,0.0
1134,0,official_fusion,0.33224382996559143,0.33224382996559143,0.0
1135,4,camdeep,0.12822863459587097,0.308872252702713,0.18064361810684204
1136,0,official_fusion,0.4917789399623871,0.4917789399623871,0.0
1137,0,official_fusion,1.0,1.0,0.0
1138,0,official_fusion,1.0,1.0,0.0
1139,4,camdeep,0.35634565353393555,0.360019326210022,0.0036736726760864258
1140,4,camdeep,0.3513878285884857,0.37045642733573914,0.019068598747253418
1141,0,official_fusion,0.774447500705719,0.774447500705719,0.0
1142,0,official_fusion,0.5516202449798584,0.5516202449798584,0.0
1143,0,official_fusion,1.0,1.0,0.0
1144,0,official_fusion,0.9970703125,0.9970703125,0.0
1145,0,official_fusion,0.4986746609210968,0.4986746609210968,0.0
1146,0,official_fusion,0.34649035334587097,0.34649035334587097,0.0
1147,0,official_fusion,0.8981250524520874,0.8981250524520874,0.0
1148,2,cam28_1,0.8679847121238708,0.8763353228569031,0.008350610733032227
1149,3,cam28_2,0.6121523380279541,0.8147433996200562,0.20259106159210205
1150,0,official_fusion,1.0,1.0,0.0
1151,4,camdeep,0.37690719962120056,0.4596611261367798,0.08275392651557922
1152,1,cam56,0.7216266393661499,0.7261341214179993,0.004507482051849365
1153,0,official_fusion,0.4896663725376129,0.4896663725376129,0.0
1154,0,official_fusion,0.7022978663444519,0.7022978663444519,0.0
1155,3,cam28_2,0.45384320616722107,0.5264614224433899,0.07261821627616882
1156,1,cam56,0.7102200388908386,0.7102483510971069,2.8312206268310547e-05
1157,0,official_fusion,0.49006497859954834,0.49006497859954834,0.0
1158,0,official_fusion,1.0,1.0,0.0
1159,0,official_fusion,0.41672196984291077,0.41672196984291077,0.0
1160,0,official_fusion,0.1803053319454193,0.1803053319454193,0.0
1161,1,cam56,0.34174931049346924,0.3694934546947479,0.027744144201278687
1162,0,official_fusion,1.0,1.0,0.0
1163,0,official_fusion,0.4735431373119354,0.4735431373119354,0.0
1164,4,camdeep,0.8414381146430969,0.8490186333656311,0.00758051872253418
1165,2,cam28_1,0.7275887727737427,0.7318085432052612,0.004219770431518555
1166,1,cam56,0.330716997385025,0.3765835165977478,0.04586651921272278
1167,0,official_fusion,0.9269770383834839,0.9269770383834839,0.0
1168,2,cam28_1,0.5510132908821106,0.5693203210830688,0.018307030200958252
1169,0,official_fusion,1.0,1.0,0.0
1170,3,cam28_2,0.8112269043922424,0.8124415278434753,0.0012146234512329102
1171,0,official_fusion,0.9855707883834839,0.9855707883834839,0.0
1172,1,cam56,0.6342275142669678,0.7719228267669678,0.1376953125
1173,2,cam28_1,0.7609356045722961,0.8022105097770691,0.04127490520477295
1174,0,official_fusion,0.3044084906578064,0.3044084906578064,0.0
1175,2,cam28_1,0.8910582661628723,0.9038711786270142,0.012812912464141846
1176,3,cam28_2,0.45859575271606445,0.45863229036331177,3.653764724731445e-05
1177,0,official_fusion,0.4958844780921936,0.4958844780921936,0.0
1178,0,official_fusion,0.25162094831466675,0.25162094831466675,0.0
1179,0,official_fusion,1.0,1.0,0.0
1180,1,cam56,0.4078736901283264,0.45345497131347656,0.045581281185150146
1181,1,cam56,0.34143969416618347,0.3991657793521881,0.05772608518600464
1182,2,cam28_1,0.7516738772392273,0.7569304704666138,0.005256593227386475
1183,0,official_fusion,1.0,1.0,0.0
1184,0,official_fusion,0.3162800371646881,0.3162800371646881,0.0
1185,0,official_fusion,1.0,1.0,0.0
1186,0,official_fusion,1.0,1.0,0.0
1187,2,cam28_1,0.49065008759498596,0.5250610709190369,0.0344109833240509
1188,3,cam28_2,0.38447821140289307,0.5650753378868103,0.18059712648391724
1189,0,official_fusion,1.0,1.0,0.0
1190,4,camdeep,0.4349747896194458,0.47247135639190674,0.03749656677246094
1191,0,official_fusion,1.0,1.0,0.0
1192,2,cam28_1,0.5104609131813049,0.5387338399887085,0.028272926807403564
1193,0,official_fusion,0.0,0.0,0.0
1194,3,cam28_2,0.8223307728767395,0.8462954163551331,0.023964643478393555
1195,3,cam28_2,0.66939377784729,0.7261866331100464,0.05679285526275635
1196,4,camdeep,0.2942044138908386,0.46341654658317566,0.16921213269233704
1197,1,cam56,0.011667754501104355,0.22450557351112366,0.212837815284729
1198,1,cam56,0.2784292995929718,0.3513251543045044,0.07289585471153259
1199,4,camdeep,0.3540423512458801,0.43566200137138367,0.08161965012550354
1200,0,official_fusion,0.07540789991617203,0.07540789991617203,0.0
1201,0,official_fusion,1.0,1.0,0.0
1202,0,official_fusion,1.0,1.0,0.0
1203,0,official_fusion,1.0,1.0,0.0
1204,2,cam28_1,0.12086455523967743,0.1212124228477478,0.00034786760807037354
1205,0,official_fusion,0.9323580861091614,0.9323580861091614,0.0
1206,0,official_fusion,0.21987603604793549,0.21987603604793549,0.0
1207,0,official_fusion,1.0,1.0,0.0
1208,0,official_fusion,0.33101484179496765,0.33101484179496765,0.0
1209,0,official_fusion,0.3309650123119354,0.3309650123119354,0.0
1210,0,official_fusion,0.6895782351493835,0.6895782351493835,0.0
1211,0,official_fusion,0.06280891597270966,0.06280891597270966,0.0
1212,0,official_fusion,1.0,1.0,0.0
1213,2,cam28_1,0.7202048897743225,0.7376833558082581,0.017478466033935547
1214,3,cam28_2,0.7095157504081726,0.7570106983184814,0.04749494791030884
1215,2,cam28_1,0.3773031532764435,0.39026907086372375,0.012965917587280273
1216,2,cam28_1,0.44103285670280457,0.44368448853492737,0.0026516318321228027
1217,1,cam56,0.3189378082752228,0.6168714761734009,0.2979336678981781
1218,4,camdeep,0.6506383419036865,0.7398375272750854,0.08919918537139893
1219,0,official_fusion,1.0,1.0,0.0
1220,0,official_fusion,1.0,1.0,0.0
1221,1,cam56,0.26678401231765747,0.3133837580680847,0.046599745750427246
1222,0,official_fusion,1.0,1.0,0.0
1223,1,cam56,0.6632652878761292,0.8631218075752258,0.19985651969909668
1224,0,official_fusion,0.4658701419830322,0.4658701419830322,0.0
1225,0,official_fusion,1.0,1.0,0.0
1226,0,official_fusion,0.2028459757566452,0.2028459757566452,0.0
1227,0,official_fusion,1.0,1.0,0.0
1228,0,official_fusion,1.0,1.0,0.0
1229,3,cam28_2,0.8834569454193115,0.8843325972557068,0.0008756518363952637
1230,1,cam56,0.5759159326553345,0.6665905714035034,0.09067463874816895
1231,1,cam56,0.5254436731338501,0.5469539761543274,0.021510303020477295
1232,0,official_fusion,1.0,1.0,0.0
1233,0,official_fusion,1.0,1.0,0.0
1234,1,cam56,0.3422951102256775,0.34531691670417786,0.003021806478500366
1235,4,camdeep,0.5897425413131714,0.6756870150566101,0.08594447374343872
1236,1,cam56,0.3208373188972473,0.3985000252723694,0.07766270637512207
1237,1,cam56,0.0,0.012451931834220886,0.012451931834220886
1238,0,official_fusion,0.5412934422492981,0.5412934422492981,0.0
1239,3,cam28_2,0.4943399131298065,0.4944975972175598,0.0001576840877532959
1240,0,official_fusion,1.0,1.0,0.0
1241,1,cam56,0.7340760231018066,0.7523033022880554,0.01822727918624878
1242,0,official_fusion,1.0,1.0,0.0
1243,0,official_fusion,0.41943359375,0.41943359375,0.0
1244,0,official_fusion,1.0,1.0,0.0
1245,0,official_fusion,1.0,1.0,0.0
1246,0,official_fusion,1.0,1.0,0.0
1247,1,cam56,0.3337501287460327,0.47040048241615295,0.13665035367012024
1248,0,official_fusion,0.2030917853116989,0.2030917853116989,0.0
1249,2,cam28_1,0.4932202100753784,0.5102775692939758,0.017057359218597412
1250,1,cam56,0.42765340209007263,0.4710918962955475,0.043438494205474854
1251,0,official_fusion,0.4180185794830322,0.4180185794830322,0.0
1252,0,official_fusion,1.0,1.0,0.0
1253,3,cam28_2,0.5300157070159912,0.5927924513816833,0.06277674436569214
1254,0,official_fusion,1.0,1.0,0.0
1255,0,official_fusion,0.9961734414100647,0.9961734414100647,0.0
1256,0,official_fusion,1.0,1.0,0.0
1257,0,official_fusion,1.0,1.0,0.0
1258,3,cam28_2,0.6745057106018066,0.6745595335960388,5.3822994232177734e-05
1259,3,cam28_2,0.72772216796875,0.74956876039505,0.02184659242630005
1260,1,cam56,0.43457651138305664,0.464049756526947,0.02947324514389038
1261,1,cam56,0.18385283648967743,0.22428929805755615,0.04043646156787872
1262,2,cam28_1,0.32331880927085876,0.32455289363861084,0.0012340843677520752
1263,0,official_fusion,0.4115413725376129,0.4115413725376129,0.0
1264,0,official_fusion,0.9996213316917419,0.9996213316917419,0.0
1265,0,official_fusion,1.0,1.0,0.0
1266,2,cam28_1,0.003367749275639653,0.0036349722649902105,0.00026722298935055733
1267,0,official_fusion,0.11419138312339783,0.11419138312339783,0.0
1268,0,official_fusion,0.12398357689380646,0.12398357689380646,0.0
1269,0,official_fusion,1.0,1.0,0.0
1270,1,cam56,0.6820117235183716,0.7553330659866333,0.07332134246826172
1271,3,cam28_2,0.5745821595191956,0.6255117654800415,0.05092960596084595
1272,0,official_fusion,1.0,1.0,0.0
1273,0,official_fusion,0.5279236435890198,0.5279236435890198,0.0
1274,0,official_fusion,0.21879982948303223,0.21879982948303223,0.0
1275,1,cam56,0.43620213866233826,0.5369049310684204,0.10070279240608215
1276,1,cam56,0.36159589886665344,0.4086976647377014,0.047101765871047974
1277,3,cam28_2,0.34983760118484497,0.36924809217453003,0.01941049098968506
1278,0,official_fusion,1.0,1.0,0.0
1279,1,cam56,0.5889690518379211,0.596342146396637,0.00737309455871582
1280,2,cam28_1,0.4557667374610901,0.4662238657474518,0.010457128286361694
1281,1,cam56,0.5714583992958069,0.5921472907066345,0.020688891410827637
1282,0,official_fusion,0.9805484414100647,0.9805484414100647,0.0
1283,0,official_fusion,1.0,1.0,0.0
1284,0,official_fusion,1.0,1.0,0.0
1285,0,official_fusion,0.2082071155309677,0.2082071155309677,0.0
1286,3,cam28_2,0.2711728811264038,0.343349814414978,0.07217693328857422
1287,2,cam28_1,0.8376438021659851,0.8953325748443604,0.057688772678375244
1288,0,official_fusion,0.44152581691741943,0.44152581691741943,0.0
1289,1,cam56,0.7181321978569031,0.8252450227737427,0.1071128249168396
1290,0,official_fusion,0.0,0.0,0.0
1291,1,cam56,0.5760132074356079,0.636993408203125,0.06098020076751709
1292,2,cam28_1,0.3506631851196289,0.3623209297657013,0.011657744646072388
1293,1,cam56,0.25622808933258057,0.25623318552970886,5.0961971282958984e-06
1294,4,camdeep,0.5791522860527039,0.6094028353691101,0.03025054931640625
1295,0,official_fusion,1.0,1.0,0.0
1296,1,cam56,0.2661146819591522,0.38794180750846863,0.1218271255493164
1297,3,cam28_2,0.568379282951355,0.5684667825698853,8.749961853027344e-05
1298,2,cam28_1,0.5932517647743225,0.593263566493988,1.1801719665527344e-05
1299,0,official_fusion,1.0,1.0,0.0
1300,0,official_fusion,1.0,1.0,0.0
1301,4,camdeep,0.9120321869850159,0.9192849397659302,0.007252752780914307
1302,0,official_fusion,0.40969786047935486,0.40969786047935486,0.0
1303,0,official_fusion,0.6406545042991638,0.6406545042991638,0.0
