image_id,foreground_targets,image_auroc,image_auprc,sign_confusion,shallow_confusion,deep_confusion,fixed_average_confusion,anchor_confusion,context_only_confusion,Top20_fixed_average_confusion,Top20_anchor_confusion,Deep_Wrong_fixed_average_confusion,Deep_Wrong_anchor_confusion,Top20_Deep_Wrong_fixed_average_confusion,Top20_Deep_Wrong_anchor_confusion,all_targets,all_image_auroc,Top20_targets,Top20_image_auroc,Bottom80_targets,Bottom80_image_auroc,hard_disagreement_targets,hard_disagreement_image_auroc,adjudication_targets,adjudication_image_auroc,Deep_Win_targets,Deep_Win_image_auroc,Shallow_Win_targets,Shallow_Win_image_auroc,Deep_Correct_targets,Deep_Correct_image_auroc,Deep_Wrong_targets,Deep_Wrong_image_auroc,Top20_Deep_Correct_targets,Top20_Deep_Correct_image_auroc,Top20_Deep_Wrong_targets,Top20_Deep_Wrong_image_auroc,Shallow_Correct_targets,Shallow_Correct_image_auroc,Shallow_Wrong_targets,Shallow_Wrong_image_auroc,Top20_Shallow_Correct_targets,Top20_Shallow_Correct_image_auroc,Top20_Shallow_Wrong_targets,Top20_Shallow_Wrong_image_auroc,Both_Wrong_targets,Both_Wrong_image_auroc,Both_Correct_targets,Both_Correct_image_auroc,Corrected_by_CH_targets,Corrected_by_CH_image_auroc,Still_Wrong_targets,Still_Wrong_image_auroc,Harmed_by_CH_targets,Harmed_by_CH_image_auroc,Stable_Correct_targets,Stable_Correct_image_auroc,Q1_targets,Q1_image_auroc,Q2_targets,Q2_image_auroc,Q3_targets,Q3_image_auroc,Q4_targets,Q4_image_auroc,Q5_targets,Q5_image_auroc,boundary_targets,boundary_image_auroc,interior_targets,interior_image_auroc,class0_targets,class0_image_auroc,class1_targets,class1_image_auroc,class2_targets,class2_image_auroc,class3_targets,class3_image_auroc,Strength1_targets,Strength1_image_auroc,Strength2_targets,Strength2_image_auroc,Strength3_targets,Strength3_image_auroc,Strength4_targets,Strength4_image_auroc,Strength5_targets,Strength5_image_auroc,DW__all_targets,DW__all_image_auroc,DW__all_fixed_correct,DW__all_anchor_correct,DW__Top20_targets,DW__Top20_image_auroc,DW__Top20_fixed_correct,DW__Top20_anchor_correct,DW__Bottom80_targets,DW__Bottom80_image_auroc,DW__Bottom80_fixed_correct,DW__Bottom80_anchor_correct,DW__hard_disagreement_targets,DW__hard_disagreement_image_auroc,DW__hard_disagreement_fixed_correct,DW__hard_disagreement_anchor_correct,DW__Q1_targets,DW__Q1_image_auroc,DW__Q1_fixed_correct,DW__Q1_anchor_correct,DW__Q2_targets,DW__Q2_image_auroc,DW__Q2_fixed_correct,DW__Q2_anchor_correct,DW__Q3_targets,DW__Q3_image_auroc,DW__Q3_fixed_correct,DW__Q3_anchor_correct,DW__Q4_targets,DW__Q4_image_auroc,DW__Q4_fixed_correct,DW__Q4_anchor_correct,DW__Q5_targets,DW__Q5_image_auroc,DW__Q5_fixed_correct,DW__Q5_anchor_correct,DW__boundary_targets,DW__boundary_image_auroc,DW__boundary_fixed_correct,DW__boundary_anchor_correct,DW__interior_targets,DW__interior_image_auroc,DW__interior_fixed_correct,DW__interior_anchor_correct,DW__class0_targets,DW__class0_image_auroc,DW__class0_fixed_correct,DW__class0_anchor_correct,DW__class1_targets,DW__class1_image_auroc,DW__class1_fixed_correct,DW__class1_anchor_correct,DW__class2_targets,DW__class2_image_auroc,DW__class2_fixed_correct,DW__class2_anchor_correct,DW__class3_targets,DW__class3_image_auroc,DW__class3_fixed_correct,DW__class3_anchor_correct
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+351,557,0.8700396825396826,0.4694033088960169,"[[166,2],[14,4]]","[[459,87,1,0],[1,9,0,0],[0,0,0,0],[0,0,0,0]]","[[318,175,0,54],[0,0,0,10],[0,0,0,0],[0,0,0,0]]","[[356,160,0,31],[0,2,0,8],[0,0,0,0],[0,0,0,0]]","[[388,159,0,0],[1,7,0,2],[0,0,0,0],[0,0,0,0]]","[[545,2,0,0],[10,0,0,0],[0,0,0,0],[0,0,0,0]]","[[21,82,0,28],[0,1,0,8],[0,0,0,0],[0,0,0,0]]","[[44,87,0,0],[1,6,0,2],[0,0,0,0],[0,0,0,0]]","[[38,160,0,31],[0,2,0,8],[0,0,0,0],[0,0,0,0]]","[[70,159,0,0],[1,7,0,2],[0,0,0,0],[0,0,0,0]]","[[6,82,0,28],[0,1,0,8],[0,0,0,0],[0,0,0,0]]","[[29,87,0,0],[1,6,0,2],[0,0,0,0],[0,0,0,0]]",557,0.8700396825396826,140,0.9348659003831418,417,0.8179012345679012,216,0.8700396825396826,186,0.8700396825396826,18,nan,168,nan,318,nan,239,nan,15,nan,125,nan,468,nan,89,nan,96,nan,44,nan,71,nan,300,nan,68,1.0,9,nan,4,nan,476,0.929902395740905,82,nan,121,1.0,81,0.9411764705882353,136,0.9515151515151515,137,0.9364548494983278,31,0.8888888888888888,526,0.8675213675213675,547,0.8637316561844863,10,nan,0,nan,0,nan,83,0.6,94,0.72,88,0.7111111111111111,82,0.5263157894736842,210,0.8367768595041323,239,nan,40,77,125,nan,7,35,114,nan,33,42,198,nan,40,77,0,nan,0,0,9,nan,3,3,25,nan,10,10,84,nan,14,19,121,nan,13,45,23,nan,3,8,216,nan,37,69,229,nan,38,70,10,nan,2,7,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+352,679,0.7721139430284858,0.19886143538708917,"[[216,16],[19,4]]","[[235,59,0,0],[49,331,0,5],[0,0,0,0],[0,0,0,0]]","[[175,108,0,11],[42,182,0,161],[0,0,0,0],[0,0,0,0]]","[[195,92,0,7],[42,224,0,119],[0,0,0,0],[0,0,0,0]]","[[201,91,0,2],[53,315,0,17],[0,0,0,0],[0,0,0,0]]","[[192,102,0,0],[67,318,0,0],[0,0,0,0],[0,0,0,0]]","[[23,27,0,5],[17,41,0,110],[0,0,0,0],[0,0,0,0]]","[[27,27,0,1],[27,126,0,15],[0,0,0,0],[0,0,0,0]]","[[21,91,0,7],[40,44,0,119],[0,0,0,0],[0,0,0,0]]","[[27,90,0,2],[51,135,0,17],[0,0,0,0],[0,0,0,0]]","[[12,26,0,5],[16,24,0,110],[0,0,0,0],[0,0,0,0]]","[[16,26,0,1],[26,109,0,15],[0,0,0,0],[0,0,0,0]]",679,0.7721139430284858,223,0.8427145708582834,456,0.6403846153846153,272,0.7721139430284858,255,0.7721139430284858,23,nan,232,nan,357,nan,322,nan,30,nan,193,nan,566,nan,113,nan,182,nan,41,nan,90,nan,334,nan,47,0.8602941176470589,58,0.5833333333333334,42,0.043478260869565216,532,0.788034188034188,113,nan,93,nan,116,0.8214285714285714,141,0.7105263157894737,216,0.8043650793650794,129,0.680503144654088,550,0.8310055865921788,294,0.3557142857142857,385,0.9211775878442545,0,nan,0,nan,86,0.5,90,0.7272727272727273,100,0.6111111111111112,175,0.55,228,0.9112582781456954,322,nan,65,162,193,nan,36,125,129,nan,29,37,249,nan,65,162,3,nan,0,0,15,nan,0,0,34,nan,5,5,70,nan,20,24,200,nan,40,133,80,nan,13,23,242,nan,52,139,119,nan,21,27,203,nan,44,135,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+353,784,0.9501068376068376,0.9197873410915002,"[[120,0],[57,21]]","[[2,4,0,0],[124,649,2,3],[0,0,0,0],[0,0,0,0]]","[[0,0,0,6],[31,609,0,138],[0,0,0,0],[0,0,0,0]]","[[0,0,0,6],[26,641,0,111],[0,0,0,0],[0,0,0,0]]","[[2,4,0,0],[49,720,0,9],[0,0,0,0],[0,0,0,0]]","[[0,6,0,0],[0,778,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,6],[10,103,0,98],[0,0,0,0],[0,0,0,0]]","[[2,4,0,0],[33,171,0,7],[0,0,0,0],[0,0,0,0]]","[[0,0,0,6],[23,35,0,111],[0,0,0,0],[0,0,0,0]]","[[2,4,0,0],[47,113,0,9],[0,0,0,0],[0,0,0,0]]","[[0,0,0,6],[9,5,0,98],[0,0,0,0],[0,0,0,0]]","[[2,4,0,0],[33,72,0,7],[0,0,0,0],[0,0,0,0]]",784,0.9501068376068376,217,1.0,567,0.9027484143763214,235,0.9501068376068376,198,0.9501068376068376,78,nan,120,nan,609,nan,175,nan,99,nan,118,nan,651,nan,133,nan,109,nan,108,nan,55,nan,531,nan,111,1.0,11,1.0,0,nan,662,0.9191815856777493,162,nan,103,nan,160,1.0,140,0.9846153846153847,219,0.9955115307227983,9,nan,775,0.9479375696767001,6,nan,778,0.9492611907866145,0,nan,0,nan,153,nan,121,nan,152,0.62,190,0.5206766917293233,168,1.0,175,nan,35,115,118,nan,5,74,57,nan,30,41,157,nan,35,115,0,nan,0,0,3,nan,0,0,8,nan,3,3,35,nan,23,24,129,nan,9,88,9,nan,0,5,166,nan,35,110,6,nan,0,2,169,nan,35,113,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+354,784,1.0,1.0,"[[8,0],[1,47]]","[[0,0,0,0],[48,736,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,776,0,8],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[3,780,0,1],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[2,31,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,33,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,7,0,1],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,8,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,1,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,1,0,0],[0,0,0,0],[0,0,0,0]]",784,1.0,33,1.0,751,1.0,56,1.0,56,1.0,48,nan,8,nan,776,nan,8,nan,32,nan,1,nan,736,nan,48,nan,7,nan,26,nan,0,nan,728,nan,32,nan,0,nan,0,nan,752,1.0,292,nan,192,nan,145,nan,101,1.0,54,1.0,0,nan,784,1.0,0,nan,784,1.0,0,nan,0,nan,314,nan,326,nan,100,nan,19,nan,25,1.0,8,nan,7,8,1,nan,1,1,7,nan,6,7,8,nan,7,8,0,nan,0,0,0,nan,0,0,0,nan,0,0,3,nan,3,3,5,nan,4,5,0,nan,0,0,8,nan,7,8,0,nan,0,0,8,nan,7,8,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+355,784,0.9988830975428146,0.9974033463652842,"[[79,0],[11,23]]","[[0,0,0,0],[28,743,11,2],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[23,698,0,63],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[11,733,0,40],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[10,757,0,17],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,784,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,40,0,26],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[1,53,0,12],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[11,35,0,40],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[10,59,0,17],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,6,0,26],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[1,19,0,12],[0,0,0,0],[0,0,0,0]]",784,0.9988830975428146,66,1.0,718,1.0,118,0.9988830975428146,113,0.9988830975428146,34,nan,79,nan,698,nan,86,nan,34,nan,32,nan,743,nan,41,nan,39,nan,27,nan,7,nan,664,nan,27,1.0,0,nan,0,nan,757,0.9991883116883117,201,nan,184,nan,197,1.0,116,1.0,86,1.0,0,nan,784,0.9988830975428146,0,nan,784,0.9988830975428146,0,nan,0,nan,228,nan,239,0.7,168,1.0,86,1.0,63,1.0,86,nan,35,59,32,nan,6,19,54,nan,29,40,84,nan,35,59,0,nan,0,0,3,nan,2,2,17,nan,10,11,18,nan,11,13,48,nan,12,33,0,nan,0,0,86,nan,35,59,0,nan,0,0,86,nan,35,59,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+356,784,0.8320355951056729,0.9402643427738497,"[[27,2],[44,49]]","[[297,22,0,0],[95,367,2,1],[0,0,0,0],[0,0,0,0]]","[[296,23,0,0],[26,432,0,7],[0,0,0,0],[0,0,0,0]]","[[305,14,0,0],[28,435,0,2],[0,0,0,0],[0,0,0,0]]","[[309,10,0,0],[28,436,0,1],[0,0,0,0],[0,0,0,0]]","[[319,0,0,0],[57,408,0,0],[0,0,0,0],[0,0,0,0]]","[[13,6,0,0],[5,52,0,0],[0,0,0,0],[0,0,0,0]]","[[15,4,0,0],[5,52,0,0],[0,0,0,0],[0,0,0,0]]","[[10,13,0,0],[25,6,0,2],[0,0,0,0],[0,0,0,0]]","[[14,9,0,0],[25,7,0,1],[0,0,0,0],[0,0,0,0]]","[[1,6,0,0],[3,0,0,0],[0,0,0,0],[0,0,0,0]]","[[3,4,0,0],[3,0,0,0],[0,0,0,0],[0,0,0,0]]",784,0.8320355951056729,76,0.9583333333333334,708,0.7592592592592593,122,0.8320355951056729,122,0.8320355951056729,93,nan,29,nan,728,nan,56,nan,66,nan,10,nan,664,nan,120,nan,23,nan,53,nan,27,nan,635,nan,86,0.7419354838709677,17,nan,7,nan,674,0.7257142857142858,167,nan,160,nan,203,0.64,161,0.8080808080808081,93,0.882943143812709,78,0.49074074074074076,706,0.8876543209876543,319,0.8041666666666667,465,0.8816568047337278,0,nan,0,nan,122,0.7333333333333333,191,0.6095238095238096,261,0.4588235294117647,156,0.8055555555555556,54,0.9431818181818182,56,nan,16,21,10,nan,1,3,46,nan,15,18,29,nan,16,21,4,nan,0,0,8,nan,0,0,16,nan,5,5,15,nan,7,8,13,nan,4,8,29,nan,4,5,27,nan,12,16,23,nan,10,14,33,nan,6,7,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+357,784,0.5092015092015092,0.5227914260186237,"[[96,15],[108,9]]","[[269,100,7,1],[127,272,6,2],[0,0,0,0],[0,0,0,0]]","[[168,162,0,47],[17,379,0,11],[0,0,0,0],[0,0,0,0]]","[[187,144,0,46],[26,371,0,10],[0,0,0,0],[0,0,0,0]]","[[202,160,4,11],[37,364,0,6],[0,0,0,0],[0,0,0,0]]","[[324,53,0,0],[202,205,0,0],[0,0,0,0],[0,0,0,0]]","[[17,67,0,39],[14,88,0,9],[0,0,0,0],[0,0,0,0]]","[[28,80,4,11],[25,80,0,6],[0,0,0,0],[0,0,0,0]]","[[19,144,0,46],[17,1,0,10],[0,0,0,0],[0,0,0,0]]","[[34,160,4,11],[18,4,0,6],[0,0,0,0],[0,0,0,0]]","[[9,67,0,39],[6,0,0,9],[0,0,0,0],[0,0,0,0]]","[[20,80,4,11],[7,2,0,6],[0,0,0,0],[0,0,0,0]]",784,0.5092015092015092,234,0.4820723966375021,550,0.603030303030303,270,0.5092015092015092,228,0.5092015092015092,117,nan,111,nan,547,nan,237,nan,104,nan,130,nan,541,nan,243,nan,84,nan,150,nan,126,nan,430,nan,47,0.9736842105263158,196,0.6883780332056194,35,0.9545454545454546,506,0.3635135135135135,127,nan,122,nan,155,0.625,162,0.5666666666666667,218,0.55973715651135,145,0.5985576923076923,639,0.48661148977604674,377,0.6826923076923077,407,0.8834586466165414,0,nan,0,nan,99,0.2962962962962963,103,0.36363636363636365,139,0.4322916666666667,223,0.6666666666666666,220,0.5458098132870169,237,nan,20,38,130,nan,9,22,107,nan,11,16,153,nan,20,38,6,nan,0,0,17,nan,1,1,31,nan,5,5,61,nan,7,9,122,nan,7,23,74,nan,4,10,163,nan,16,28,209,nan,19,34,28,nan,1,4,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+358,784,0.6878561253561254,0.7068057952342065,"[[65,7],[58,20]]","[[251,8,0,0],[116,408,1,0],[0,0,0,0],[0,0,0,0]]","[[187,72,0,0],[43,478,0,4],[0,0,0,0],[0,0,0,0]]","[[205,54,0,0],[47,476,0,2],[0,0,0,0],[0,0,0,0]]","[[227,32,0,0],[49,476,0,0],[0,0,0,0],[0,0,0,0]]","[[247,12,0,0],[112,413,0,0],[0,0,0,0],[0,0,0,0]]","[[10,44,0,0],[6,69,0,1],[0,0,0,0],[0,0,0,0]]","[[32,22,0,0],[9,67,0,0],[0,0,0,0],[0,0,0,0]]","[[18,54,0,0],[43,2,0,2],[0,0,0,0],[0,0,0,0]]","[[40,32,0,0],[43,4,0,0],[0,0,0,0],[0,0,0,0]]","[[6,44,0,0],[4,0,0,1],[0,0,0,0],[0,0,0,0]]","[[28,22,0,0],[4,1,0,0],[0,0,0,0],[0,0,0,0]]",784,0.6878561253561254,130,0.7359259259259259,654,0.5435606060606061,150,0.6878561253561254,150,0.6878561253561254,78,nan,72,nan,665,nan,119,nan,75,nan,55,nan,659,nan,125,nan,71,nan,59,nan,47,nan,587,nan,73,0.9791666666666666,45,nan,22,0.0,644,0.7160633484162896,153,nan,181,nan,165,nan,162,0.5916666666666667,123,0.7342739564961788,127,0.4647058823529412,657,0.7450090744101633,259,nan,525,0.7964743589743589,0,nan,0,nan,139,0.5583333333333333,155,0.4583333333333333,191,0.562962962962963,187,0.7802197802197802,112,0.5791245791245792,119,nan,20,44,55,nan,6,29,64,nan,14,15,72,nan,20,44,10,nan,0,0,13,nan,0,0,17,nan,1,1,25,nan,12,12,54,nan,7,31,58,nan,6,17,61,nan,14,27,72,nan,18,40,47,nan,2,4,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+359,784,0.8022914496733264,0.5988398105353678,"[[179,0],[50,9]]","[[323,200,1,0],[63,197,0,0],[0,0,0,0],[0,0,0,0]]","[[164,360,0,0],[21,236,0,3],[0,0,0,0],[0,0,0,0]]","[[175,349,0,0],[23,235,0,2],[0,0,0,0],[0,0,0,0]]","[[201,323,0,0],[22,236,0,2],[0,0,0,0],[0,0,0,0]]","[[341,183,0,0],[3,257,0,0],[0,0,0,0],[0,0,0,0]]","[[18,185,0,0],[3,36,0,1],[0,0,0,0],[0,0,0,0]]","[[43,160,0,0],[2,37,0,1],[0,0,0,0],[0,0,0,0]]","[[12,348,0,0],[21,1,0,2],[0,0,0,0],[0,0,0,0]]","[[39,321,0,0],[20,2,0,2],[0,0,0,0],[0,0,0,0]]","[[7,185,0,0],[3,0,0,1],[0,0,0,0],[0,0,0,0]]","[[33,159,0,0],[2,1,0,1],[0,0,0,0],[0,0,0,0]]",784,0.8022914496733264,243,0.8177458033573142,541,0.725,241,0.8022914496733264,238,0.8022914496733264,59,nan,179,nan,400,nan,384,nan,47,nan,196,nan,520,nan,264,nan,153,nan,90,nan,205,nan,341,nan,78,0.9201680672268907,185,0.20634920634920634,51,nan,470,0.8887349953831948,72,nan,81,1.0,119,0.75,275,0.7666666666666667,237,0.8236001374098249,87,0.4065934065934066,697,0.8563484708063022,524,0.5950292397660819,260,0.6781914893617021,0,nan,0,nan,48,0.8333333333333334,57,0.43333333333333335,96,0.6538461538461539,212,0.6173913043478261,371,0.5527131782945737,384,nan,13,41,196,nan,7,34,188,nan,6,7,182,nan,13,41,0,nan,0,0,6,nan,1,1,28,nan,2,3,167,nan,8,9,183,nan,2,28,42,nan,0,1,342,nan,13,40,360,nan,12,39,24,nan,1,2,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+36,784,0.505720823798627,0.7321097409948353,"[[4,15],[9,37]]","[[0,0,0,0],[45,616,6,0],[6,87,24,0],[0,0,0,0]]","[[0,0,0,0],[11,653,0,3],[1,102,14,0],[0,0,0,0]]","[[0,0,0,0],[14,651,0,2],[1,100,16,0],[0,0,0,0]]","[[0,0,0,0],[12,655,0,0],[1,103,13,0],[0,0,0,0]]","[[0,0,0,0],[0,667,0,0],[0,117,0,0],[0,0,0,0]]","[[0,0,0,0],[3,32,0,2],[0,16,5,0],[0,0,0,0]]","[[0,0,0,0],[3,34,0,0],[0,17,4,0],[0,0,0,0]]","[[0,0,0,0],[11,1,0,2],[1,99,3,0],[0,0,0,0]]","[[0,0,0,0],[12,2,0,0],[1,100,2,0],[0,0,0,0]]","[[0,0,0,0],[2,0,0,2],[0,16,2,0],[0,0,0,0]]","[[0,0,0,0],[3,1,0,0],[0,17,1,0],[0,0,0,0]]",784,0.505720823798627,58,0.424,726,0.582010582010582,73,0.505720823798627,65,0.505720823798627,46,nan,19,nan,667,nan,117,nan,36,nan,22,nan,640,nan,144,nan,21,nan,37,nan,98,nan,621,nan,38,nan,96,0.2,22,0.0,628,1.0,208,nan,173,nan,167,0.0,168,0.2,68,0.5945945945945946,103,0.5833333333333334,681,0.5102941176470588,0,nan,667,1.0,117,0.0,0,nan,238,0.0,272,0.3333333333333333,193,0.6,44,0.48717948717948717,37,0.6015625,117,nan,4,4,22,nan,2,2,95,nan,2,2,27,nan,4,4,10,nan,0,0,22,nan,0,0,28,nan,1,1,38,nan,2,1,19,nan,1,2,52,nan,0,0,65,nan,4,4,0,nan,0,0,14,nan,1,2,103,nan,3,2,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+360,750,0.9610234337637494,0.851769983203181,"[[204,0],[32,9]]","[[640,101,1,0],[5,3,0,0],[0,0,0,0],[0,0,0,0]]","[[480,191,0,71],[2,0,0,6],[0,0,0,0],[0,0,0,0]]","[[535,171,0,36],[2,0,0,6],[0,0,0,0],[0,0,0,0]]","[[618,112,0,12],[2,2,0,4],[0,0,0,0],[0,0,0,0]]","[[742,0,0,0],[8,0,0,0],[0,0,0,0],[0,0,0,0]]","[[62,89,0,29],[0,0,0,4],[0,0,0,0],[0,0,0,0]]","[[135,37,0,8],[0,2,0,2],[0,0,0,0],[0,0,0,0]]","[[56,170,0,36],[2,0,0,6],[0,0,0,0],[0,0,0,0]]","[[139,111,0,12],[2,2,0,4],[0,0,0,0],[0,0,0,0]]","[[19,89,0,29],[0,0,0,4],[0,0,0,0],[0,0,0,0]]","[[92,37,0,8],[0,2,0,2],[0,0,0,0],[0,0,0,0]]",750,0.9610234337637494,184,0.9929133858267717,566,0.9839208410636983,251,0.9610234337637494,245,0.9610234337637494,41,nan,204,nan,480,nan,270,nan,43,nan,141,nan,643,nan,107,nan,150,nan,34,nan,66,nan,439,nan,70,0.7241379310344828,29,1.0,2,nan,649,0.975,36,nan,137,1.0,192,1.0,200,1.0,185,0.9847290640394089,21,nan,729,0.9594325535092085,742,0.9604416939691784,8,nan,0,nan,0,nan,50,nan,67,0.8,166,0.7272727272727273,240,0.716589861751152,227,0.9839357429718876,270,nan,56,141,141,nan,19,94,129,nan,37,47,210,nan,56,141,0,nan,0,0,4,nan,2,3,44,nan,6,7,76,nan,22,25,146,nan,26,106,15,nan,0,3,255,nan,56,138,262,nan,56,139,8,nan,0,2,0,nan,0,0,0,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+361,516,0.2684931506849315,0.9745950268862027,"[[5,0],[290,2]]","[[130,13,0,0],[3,5,0,2],[0,0,0,0],[239,41,10,73]]","[[143,0,0,0],[3,0,0,7],[0,0,0,0],[11,0,0,352]]","[[143,0,0,0],[3,0,0,7],[0,0,0,0],[22,2,0,339]]","[[143,0,0,0],[3,0,0,7],[0,0,0,0],[112,5,0,246]]","[[115,28,0,0],[7,3,0,0],[0,0,0,0],[354,9,0,0]]","[[10,0,0,0],[3,0,0,5],[0,0,0,0],[8,1,0,291]]","[[10,0,0,0],[3,0,0,5],[0,0,0,0],[98,4,0,198]]","[[0,0,0,0],[3,0,0,7],[0,0,0,0],[11,0,0,0]]","[[0,0,0,0],[3,0,0,7],[0,0,0,0],[11,0,0,0]]","[[0,0,0,0],[3,0,0,5],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[3,0,0,5],[0,0,0,0],[0,0,0,0]]",516,0.2684931506849315,318,0.24347826086956523,198,nan,300,0.2684931506849315,297,0.2684931506849315,292,nan,5,nan,495,nan,21,nan,310,nan,8,nan,208,nan,308,nan,39,nan,279,nan,16,nan,203,nan,231,nan,74,nan,7,1.0,204,0.13333333333333333,57,nan,47,nan,42,nan,65,nan,305,0.22262773722627738,47,0.2782608695652174,469,nan,143,nan,10,nan,0,nan,363,nan,40,nan,41,nan,47,nan,35,nan,353,0.2,21,nan,0,0,8,nan,0,0,13,nan,0,0,8,nan,0,0,4,nan,0,0,6,nan,0,0,2,nan,0,0,0,nan,0,0,9,nan,0,0,10,nan,0,0,11,nan,0,0,0,nan,0,0,10,nan,0,0,0,nan,0,0,11,nan,0,0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+362,784,0.3609765549312149,0.9655611875647943,"[[13,0],[397,0]]","[[0,0,0,0],[60,138,0,5],[0,0,0,0],[496,52,7,26]]","[[0,0,0,0],[0,153,0,50],[0,0,0,0],[125,61,0,395]]","[[0,0,0,0],[0,155,0,48],[0,0,0,0],[154,64,0,363]]","[[0,0,0,0],[10,158,0,35],[0,0,0,0],[328,71,1,181]]","[[0,0,0,0],[47,156,0,0],[0,0,0,0],[570,11,0,0]]","[[0,0,0,0],[0,42,0,48],[0,0,0,0],[10,33,0,345]]","[[0,0,0,0],[10,45,0,35],[0,0,0,0],[173,39,1,175]]","[[0,0,0,0],[0,2,0,48],[0,0,0,0],[134,52,0,0]]","[[0,0,0,0],[9,6,0,35],[0,0,0,0],[139,47,0,0]]","[[0,0,0,0],[0,2,0,48],[0,0,0,0],[3,26,0,0]]","[[0,0,0,0],[9,6,0,35],[0,0,0,0],[5,24,0,0]]",784,0.3609765549312149,478,0.29515989628349176,306,nan,495,0.3609765549312149,410,0.3609765549312149,397,nan,13,nan,548,nan,236,nan,399,nan,79,nan,164,nan,620,nan,56,nan,422,nan,223,nan,151,nan,197,nan,438,0.4469026548672566,15,nan,134,0.4,77,nan,70,nan,74,nan,107,0.5172413793103449,456,0.3246097337006428,104,0.4294117647058823,680,0.2138728323699422,0,nan,203,0.9752747252747253,0,nan,581,nan,67,nan,46,nan,63,nan,122,nan,486,0.31061872909698995,236,nan,2,6,79,nan,2,6,157,nan,0,0,98,nan,2,6,32,nan,0,0,43,nan,0,0,53,nan,0,0,39,nan,1,1,69,nan,1,5,42,nan,0,3,194,nan,2,3,0,nan,0,0,50,nan,2,6,0,nan,0,0,186,nan,0,0
